method,dataset,dropout,total val trading days skipped,total val trading days successful,total val trading days successfuly skipped,ratio of val trading days successfully skipped over total,total val trading days,total val log return,avg val log return,val sharpe ratio,val acc,val mcc,total tes trading days skipped,total tes trading days successful,total tes trading days successfuly skipped,ratio of tes trading days successfully skipped over total,total tes trading days,total tes log return,avg tes log return,tes sharpe ratio,tes acc,tes mcc,run,prob,prob measure,val acc filtered,val mcc filtered,tes acc filtered,tes mcc filtered,val gt acc,tes gt acc
Adv-ALSTM,stocknet,0.5,396,1176,286,0.7222222222222222,2555,4.834547049053201,0.001892190625852525,0.09062900622882111,51.97651663405088,0.05099313521856975,571,1715,293,0.5131348511383538,3720,5.891334983391369,0.0015836921998363894,0.08717905248174171,57.33870967741935,0.1450124158065286,5,0.6,entr,59.13894324853229,0.15533534221975237,63.33333333333333,0.26728644882731617,50.04051863857374,50.92210294522433
Adv-ALSTM,stocknet,0.5,520,1113,347,0.6673076923076923,2555,4.989476603094063,0.0019528284160837822,0.09705060950255294,51.97651663405088,0.05099313521856975,815,1575,397,0.48711656441717793,3720,5.146400080665215,0.0013834408818992512,0.07932419810369899,57.33870967741935,0.1450124158065286,5,0.5,entr,61.487279843444234,0.17095455148463123,66.26344086021506,0.3066137253936247,50.04051863857374,50.92210294522433
Adv-ALSTM,stocknet,0.5,630,1062,406,0.6444444444444445,2555,5.2913048236184625,0.0020709607920228815,0.10625302386990204,51.97651663405088,0.05099313521856975,1034,1450,491,0.4748549323017408,3720,4.216500433748975,0.0011334678585346709,0.06781423560144148,57.33870967741935,0.1450124158065286,5,0.4,entr,63.95303326810177,0.18871084082037107,68.84408602150538,0.33172768564533384,50.04051863857374,50.92210294522433
Adv-ALSTM,stocknet,0.5,754,996,464,0.6153846153846154,2555,5.3825487618325045,0.0021066727052182015,0.11236431772008142,51.97651663405088,0.05099313521856975,1269,1322,598,0.47123719464145,3720,3.857558827537871,0.0010369781794456643,0.06531539096215627,57.33870967741935,0.1450124158065286,5,0.3,entr,67.00587084148728,0.21172786792018952,71.55913978494624,0.34714350794747184,50.04051863857374,50.92210294522433
Adv-ALSTM,stocknet,0.5,862,946,522,0.605568445475638,2555,5.463363985516876,0.0021383029297522022,0.12185440372048142,51.97651663405088,0.05099313521856975,1468,1215,690,0.47002724795640327,3720,3.345486373295075,0.0008993242938965256,0.05932667144279994,57.33870967741935,0.1450124158065286,5,0.2,entr,69.51076320939335,0.2248911114635229,74.05913978494624,0.35863452781048044,50.04051863857374,50.92210294522433
Adv-ALSTM,stocknet,0.5,1011,871,596,0.5895153313550939,2555,5.270638881840264,0.0020628723607985376,0.12538638632724736,51.97651663405088,0.05099313521856975,1728,1076,811,0.4693287037037037,3720,2.890753487916625,0.0007770842709453293,0.053996813017589955,57.33870967741935,0.1450124158065286,5,0.1,entr,72.64187866927593,0.22405749798346217,77.1236559139785,0.35641918318592886,50.04051863857374,50.92210294522433
Adv-ALSTM,stocknet,0.5,2555,0,1269,0.49667318982387476,2555,0.0,0.0,,51.97651663405088,0.05099313521856975,3720,0,1727,0.464247311827957,3720,0.0,0.0,,57.33870967741935,0.1450124158065286,5,0.0,entr,100.0,0.0,100.0,0.0,50.04051863857374,50.92210294522433
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,1.0,std,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.9,std,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.8,std,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.7,std,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.6,std,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,93,3930,76,0.8172043010752689,8070,-0.0104455687413616,-1.2943703520894175e-06,-6.619770672767747e-05,49.13258983890954,0.03808016326438247,81,3903,60,0.7407407407407407,7398,8.088000846114436,0.0010932685653033843,0.05497300363542829,52.89267369559341,0.010486707152203331,1,0.5,std,49.454770755885995,0.08078690968577794,53.09543119762098,0.05859220930792515,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,4574,1762,2389,0.5222999562745956,8070,1.8483538220729474,0.00022904012665092284,0.01777112233871829,49.13258983890954,0.03808016326438247,4143,1743,1962,0.47356987690079655,7398,4.364826581928945,0.0005900008896903143,0.04359799090591241,52.89267369559341,0.010486707152203331,1,0.4,std,77.57125154894672,0.5886474946766497,79.76480129764802,0.6287546899387189,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,6026,1065,3144,0.5217391304347826,8070,1.6557030051295993,0.00020516765862820313,0.020554808218703646,49.13258983890954,0.03808016326438247,5518,1018,2612,0.47335991301196084,7398,2.66816701160394,0.00036066058551012975,0.03441206796668312,52.89267369559341,0.010486707152203331,1,0.3,std,86.7905824039653,0.63829312524111,88.6050283860503,0.6907417701149207,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,7006,556,3615,0.5159862974593206,8070,0.5924675888334392,7.341605809584129e-05,0.01009738867464397,49.13258983890954,0.03808016326438247,6383,569,3028,0.47438508538304874,7398,2.906407690539647,0.00039286397547170143,0.051056339542962424,52.89267369559341,0.010486707152203331,1,0.2,std,93.24659231722428,0.6706452988250671,94.25520410921871,0.7353752355761347,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,7674,204,3931,0.5122491529841021,8070,0.2758931716200185,3.418750577695396e-05,0.0075310241424724755,49.13258983890954,0.03808016326438247,6997,229,3302,0.4719165356581392,7398,1.18484009862886,0.00016015681246672885,0.03100201803467245,52.89267369559341,0.010486707152203331,1,0.1,std,97.52168525402726,0.6813509454338077,97.85077047850771,0.7603205424606984,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,8070,0,4123,0.5109045848822801,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3474,0.46958637469586373,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.0,std,100.0,0.0,100.0,0.0,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,1.0,var,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.9,var,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.8,var,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.7,var,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.6,var,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.5,var,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.4,var,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.3,var,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,3418,2298,1769,0.5175541252194266,8070,0.9839788997597392,0.00012193047085002964,0.008271607400944342,49.13258983890954,0.03808016326438247,3112,2299,1487,0.477827763496144,7398,5.665347407489202,0.0007657944589739391,0.0498999574920711,52.89267369559341,0.010486707152203331,1,0.2,var,69.91325898389096,0.5291340996334204,73.1278723979454,0.5700532266707586,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,5787,1188,3028,0.523241748747192,8070,1.932280180212892,0.00023943992319862354,0.02297611980534169,49.13258983890954,0.03808016326438247,5315,1122,2513,0.47281279397930387,7398,2.6818855070545453,0.0003625149374228907,0.03222076011561472,52.89267369559341,0.010486707152203331,1,0.1,var,85.09293680297397,0.6268196382314415,87.32089753987565,0.6827154528227254,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,8070,0,4123,0.5109045848822801,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3474,0.46958637469586373,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.0,var,100.0,0.0,100.0,0.0,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,1.0,entr,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.9,entr,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.8,entr,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3947,50,1.0,8070,-0.17864944293424867,-2.2137477439188186e-05,-0.0011296741799367554,49.13258983890954,0.03808016326438247,50,3924,50,1.0,7398,8.148185956236492,0.0011014038870284526,0.05529396055773216,52.89267369559341,0.010486707152203331,1,0.7,entr,49.13258983890954,0.03808016326438247,52.89267369559341,0.010486707152203331,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,3281,2368,1702,0.5187442852788784,8070,1.0092123539111932,0.00012505729292579842,0.008377300886438578,49.13258983890954,0.03808016326438247,2983,2364,1423,0.4770365403955749,7398,5.670142265733917,0.000766442587960789,0.04924876171259564,52.89267369559341,0.010486707152203331,1,0.6,entr,69.09541511771995,0.522129815536432,72.43849689105164,0.5632884850927274,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,4574,1762,2389,0.5222999562745956,8070,1.8483538220729474,0.00022904012665092284,0.01777112233871829,49.13258983890954,0.03808016326438247,4143,1743,1962,0.47356987690079655,7398,4.364826581928945,0.0005900008896903143,0.04359799090591241,52.89267369559341,0.010486707152203331,1,0.5,entr,77.57125154894672,0.5886474946766497,79.76480129764802,0.6287546899387189,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,5439,1362,2854,0.5247288104430962,8070,2.2215122962077323,0.00027528033410256905,0.024802889765032296,49.13258983890954,0.03808016326438247,4958,1318,2352,0.47438483259378783,7398,3.4505011375185832,0.000466409994257716,0.03877672453847734,52.89267369559341,0.010486707152203331,1,0.4,entr,82.96158612143742,0.6184275483189815,85.00946201676129,0.6667420448824277,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,6191,968,3212,0.518817638507511,8070,0.7737173795099768,9.587575954274805e-05,0.010153973659510328,49.13258983890954,0.03808016326438247,5672,944,2692,0.47461212976022565,7398,2.9678416345109517,0.0004011681041512506,0.04017466128765801,52.89267369559341,0.010486707152203331,1,0.3,entr,87.85625774473358,0.6432868946834593,89.83509056501757,0.704669835252416,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,6807,661,3521,0.5172616424269135,8070,0.5912740455910965,7.32681593049686e-05,0.009346654968676642,49.13258983890954,0.03808016326438247,6223,649,2948,0.4737264984734051,7398,2.5919242267244504,0.0003503547211036024,0.042653636007112,52.89267369559341,0.010486707152203331,1,0.2,entr,92.00743494423791,0.6673475752435937,93.21438226547716,0.7260233120154731,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,7438,327,3818,0.5133100295778436,8070,0.364438680406327,4.5159687782692316e-05,0.0077354857765297574,49.13258983890954,0.03808016326438247,6770,354,3200,0.4726735598227474,7398,1.8395228850226153,0.0002486513767264957,0.039419047310098515,52.89267369559341,0.010486707152203331,1,0.1,entr,96.04708798017349,0.6833736884416914,96.52608813192755,0.7492697715937171,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,8070,0,4123,0.5109045848822801,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3474,0.46958637469586373,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.0,entr,100.0,0.0,100.0,0.0,48.241895261845386,46.57049537289058
Adv-ALSTM,kdd17,0.5,50,3945,50,1.0,8070,0.06144132555133419,7.613547156299156e-06,0.000388518647814997,49.13258983890954,0.03579739224459398,50,3917,50,1.0,7398,7.9267368751319145,0.0010714702453544086,0.05378678799191678,52.798053527980535,-0.006264238666842166,4,1.0,std,49.13258983890954,0.03579739224459398,52.798053527980535,-0.006264238666842166,48.241895261845386,46.57049537289058
