method,dataset,dropout,prob,prob measure,run,ticker filename,total log return,avg log return,sharpe ratio,best benchmark log return,best benchmark sharpe ratio,total trading days skipped,total trading days successful,total trading days,total trading days correctly skipped,std log return before action
Adv-ALSTM,stocknet,0.5,0.5,std,5,SLB.csv,0.0,0.0,,0.11271048103142114,0.1194079431654574,48,0,48,24,0.01980414897383754
Adv-ALSTM,stocknet,0.5,0.5,std,5,SPLP.csv,0.0,0.0,,0.10430378444427099,0.17433700985656933,36,0,36,17,0.016872129248032077
Adv-ALSTM,stocknet,0.5,0.5,std,5,LMT.csv,0.0,0.0,,0.11268552134217293,0.2087211924622432,41,0,41,22,0.013445485532977688
Adv-ALSTM,stocknet,0.5,0.5,std,5,XOM.csv,0.0,0.0,,0.13151924616397995,0.15092292028179627,46,0,46,21,0.019131650627208306
Adv-ALSTM,stocknet,0.5,0.5,std,5,ABB.csv,0.0,0.0,,0.2671522103716465,0.5088687786494224,42,0,42,15,0.014043406562376836
Adv-ALSTM,stocknet,0.5,0.5,std,5,AMGN.csv,0.0,0.0,,0.3608927252843402,0.3957868605058532,47,0,47,16,0.02063517759467536
Adv-ALSTM,stocknet,0.5,0.5,std,5,WMT.csv,0.0,0.0,,0.13879726799603134,0.16488620638745194,39,0,39,23,0.02185149689970355
Adv-ALSTM,stocknet,0.5,0.5,std,5,BP.csv,0.0,0.0,,0.3870896267830812,0.4046541976779689,45,0,45,20,0.022961836266112156
Adv-ALSTM,stocknet,0.5,0.5,std,5,CHL.csv,0.0,0.0,,0.18303859819795634,0.2957084560848776,43,0,43,15,0.014954256800369617
Adv-ALSTM,stocknet,0.5,0.5,std,5,SNP.csv,0.0,0.0,,0.2110632119529182,0.18746844420212816,44,0,44,12,0.026025472374230016
Adv-ALSTM,stocknet,0.5,0.5,std,5,T.csv,0.0,0.0,,0.08049815079812342,0.1896790828861871,35,0,35,13,0.012278315063132948
Adv-ALSTM,stocknet,0.5,0.5,std,5,CELG.csv,0.0,0.0,,0.3764269652333152,0.2675137965598761,51,0,51,20,0.02851579736810363
Adv-ALSTM,stocknet,0.5,0.5,std,5,CODI.csv,0.0,0.0,,0.11605336382524628,0.21326981859280045,42,0,42,22,0.01325139537981
Adv-ALSTM,stocknet,0.5,0.5,std,5,MCD.csv,0.0,0.0,,-0.11859907963163616,-0.22161112385869144,30,0,30,15,0.017257442172672152
Adv-ALSTM,stocknet,0.5,0.5,std,5,V.csv,0.0,0.0,,0.0948341289926978,0.13176539693001696,46,0,46,17,0.015564786100176033
Adv-ALSTM,stocknet,0.5,0.5,std,5,RDS-B.csv,0.0,0.0,,0.10693969997096288,0.0920213254307394,51,0,51,21,0.022884727764874952
Adv-ALSTM,stocknet,0.5,0.5,std,5,PPL.csv,0.0,0.0,,0.16510683999920633,0.24495463088783997,46,0,46,15,0.015057471456451714
Adv-ALSTM,stocknet,0.5,0.5,std,5,DIS.csv,0.0,0.0,,0.0029487811933648113,0.004370777305615847,42,0,42,23,0.016063006391034026
Adv-ALSTM,stocknet,0.5,0.5,std,5,WFC.csv,0.0,0.0,,0.16755278589877096,0.28248593070763633,42,0,42,17,0.014617963288119517
Adv-ALSTM,stocknet,0.5,0.5,std,5,MO.csv,0.0,0.0,,0.03820678302562412,0.06527645177122618,39,0,39,18,0.014900812072290838
Adv-ALSTM,stocknet,0.5,0.5,std,5,BCH.csv,0.0,0.0,,0.1550445098584845,0.2610647331537441,43,0,43,16,0.014245862241060213
Adv-ALSTM,stocknet,0.5,0.5,std,5,NVS.csv,0.0,0.0,,-0.07007854971715749,-0.12190105823349033,47,0,47,23,0.012242951319884994
Adv-ALSTM,stocknet,0.5,0.5,std,5,PM.csv,0.0,0.0,,0.003301327086854147,0.006367798581429726,37,0,37,17,0.013658391934913684
Adv-ALSTM,stocknet,0.5,0.5,std,5,PTR.csv,0.0,0.0,,0.3873822734301762,0.3101578253031063,55,0,55,17,0.02376864891444589
Adv-ALSTM,stocknet,0.5,0.5,std,5,MDT.csv,0.0,0.0,,0.15780393141907662,0.2892966836414626,37,0,37,8,0.014808858703250646
Adv-ALSTM,stocknet,0.5,0.5,std,5,NGG.csv,0.0,0.0,,0.09837146971898153,0.20884003577264526,30,0,30,14,0.016048579149502747
Adv-ALSTM,stocknet,0.5,0.5,std,5,BRK-A.csv,0.0,0.0,,0.12865815056495794,0.22507436923892493,40,0,40,20,0.014652391249440549
Adv-ALSTM,stocknet,0.5,0.5,std,5,D.csv,0.0,0.0,,0.1297521575522111,0.2891500512722179,33,0,33,17,0.014095757052942382
Adv-ALSTM,stocknet,0.5,0.5,std,5,PCLN.csv,0.0,0.0,,0.16484203457895338,0.1738056311400615,44,0,44,20,0.02188172997294946
Adv-ALSTM,stocknet,0.5,0.5,std,5,AAPL.csv,0.0,0.0,,0.15734064829290392,0.18977009320392185,46,0,46,20,0.018338353754259712
Adv-ALSTM,stocknet,0.5,0.5,std,5,PG.csv,0.0,0.0,,-0.009787742731025223,-0.0213012957040212,35,0,35,13,0.012824976886418893
Adv-ALSTM,stocknet,0.5,0.5,std,5,BA.csv,0.0,0.0,,0.09508913099536323,0.13159843331902618,43,0,43,18,0.01675736893067068
Adv-ALSTM,stocknet,0.5,0.5,std,5,BABA.csv,0.0,0.0,,0.2241573377586835,0.17106895830488794,50,0,50,17,0.02575052395538798
Adv-ALSTM,stocknet,0.5,0.5,std,5,CAT.csv,0.0,0.0,,0.3660790965071534,0.3965709682840201,50,0,50,18,0.019855736599172894
Adv-ALSTM,stocknet,0.5,0.5,std,5,AMZN.csv,0.0,0.0,,0.15225292442403648,0.16081508757351093,48,0,48,18,0.019000182210854477
Adv-ALSTM,stocknet,0.5,0.5,std,5,UN.csv,0.0,0.0,,0.10206672789484357,0.16585548811047626,40,0,40,16,0.015516677393217394
Adv-ALSTM,stocknet,0.5,0.5,std,5,PFE.csv,0.0,0.0,,0.1706720533565673,0.23259280584575706,40,0,40,23,0.018821927861896896
Adv-ALSTM,stocknet,0.5,0.5,std,5,REX.csv,0.0,0.0,,0.4197176107634648,0.2495066413140049,54,0,54,29,0.03210450212086071
Adv-ALSTM,stocknet,0.5,0.5,std,5,AGFS.csv,0.0,0.0,,0.7469201207813749,0.2668842786701029,50,0,50,23,0.05783875354289554
Adv-ALSTM,stocknet,0.5,0.5,std,5,IEP.csv,0.0,0.0,,0.14272814679808835,0.1254691698010015,52,0,52,27,0.022004948697289847
Adv-ALSTM,stocknet,0.5,0.4,std,5,TOT.csv,0.05234194320348651,0.0012172544931043374,0.11861011926990284,0.2307287432575792,0.2931544175208536,34,4,43,12,0.019075518674643403
Adv-ALSTM,stocknet,0.5,0.4,std,5,DUK.csv,0.023164226418537187,0.0006095849057509786,0.2200252256785654,0.05046336033902657,0.07744473790933115,36,2,38,14,0.017197584408740498
Adv-ALSTM,stocknet,0.5,0.4,std,5,HRG.csv,0.04682049233008241,0.0009961806878740938,0.15268410338117236,0.20757505986569755,0.2773020256602778,40,4,47,24,0.016309634623036043
Adv-ALSTM,stocknet,0.5,0.4,std,5,ABBV.csv,-0.0862951269308049,-0.0015690023078328164,-0.09276099709773407,0.2594279063172988,0.16824070704939445,45,5,55,21,0.02838660042491638
Adv-ALSTM,stocknet,0.5,0.4,std,5,CVX.csv,-0.04842254323793514,-0.0008495183024199148,-0.08107004162930892,0.15824883384124155,0.13159049203194625,42,5,57,17,0.02109155423133215
Adv-ALSTM,stocknet,0.5,0.4,std,5,JPM.csv,0.012237696346859572,0.0003220446407068308,0.03841692205459469,0.11399240230085413,0.16658055686981274,29,4,38,11,0.018097874020330678
Adv-ALSTM,stocknet,0.5,0.4,std,5,VZ.csv,0.014787820532436668,0.0003439028030799225,0.09162319231275094,0.09315871642051957,0.1807403852724923,36,4,43,17,0.012109220447551286
Adv-ALSTM,stocknet,0.5,0.4,std,5,BUD.csv,0.06466051533342602,0.0015395360793672864,0.22568745793388514,-0.08304377519897878,-0.1396973916323877,33,6,42,17,0.013606395453754869
Adv-ALSTM,stocknet,0.5,0.4,std,5,CMCSA.csv,0.038009541575511556,0.0009746036301413219,0.1496921554013209,0.13443611841780584,0.22805907969382724,31,5,39,11,0.015511951974427552
Adv-ALSTM,stocknet,0.5,0.4,std,5,SRE.csv,0.029524071720477586,0.0007200993102555509,0.08608797104690366,0.08337022662835993,0.12931018366947136,33,4,41,13,0.015856483865778148
Adv-ALSTM,stocknet,0.5,0.4,std,5,PEP.csv,0.02741991192593697,0.0007834260550267706,0.1747523091394788,-0.08178424640453713,-0.1888038930124438,31,3,35,15,0.01236337487930957
Adv-ALSTM,stocknet,0.5,0.4,std,5,BAC.csv,0.059544353259456395,0.0012944424621620955,0.12909930530132882,0.16443346056285602,0.18449898158109626,35,6,46,15,0.019616196448535513
Adv-ALSTM,stocknet,0.5,0.4,std,5,GOOG.csv,0.06985680806238792,0.0015876547286906345,0.2251006867725046,0.25392474727188624,0.32645438491240003,37,5,44,16,0.017938403660825462
Adv-ALSTM,stocknet,0.5,0.4,std,5,TM.csv,0.03663556009404245,0.0008326263657736921,0.1341147698031435,0.0875028890755187,0.15125566278219935,36,5,44,18,0.013223412278750471
Adv-ALSTM,stocknet,0.5,0.4,std,5,MA.csv,0.03767001148742191,0.0009417502871855478,0.16350591028249842,0.21197149357237474,0.3643401780046289,33,5,40,12,0.01541652596864317
Adv-ALSTM,stocknet,0.5,0.4,std,5,NEE.csv,-0.013273268001458012,-0.0003492965263541582,-0.06744581285168626,0.2133692426209492,0.38692437415489067,32,2,38,12,0.015529974336984153
Adv-ALSTM,stocknet,0.5,0.4,std,5,AEP.csv,0.03705294892470187,0.0009500756134538942,0.15957853663539012,0.23630236251930464,0.4078109290075236,32,5,39,15,0.01606243487402411
Adv-ALSTM,stocknet,0.5,0.4,std,5,GE.csv,0.008848351665647581,0.0002391446396120968,0.06891068938191117,-0.14292535394131772,-0.2477958827796741,33,2,37,15,0.01503379001454672
Adv-ALSTM,stocknet,0.5,0.4,std,5,UPS.csv,-0.041437954934559845,-0.0010904724982778906,-0.20317144972284926,0.07156231442672459,0.1493162492646772,34,1,38,13,0.01273708499007513
Adv-ALSTM,stocknet,0.5,0.4,std,5,HD.csv,0.004963402600262059,0.0001341460162232989,0.028322439472774394,0.02105948956802187,0.03828193984222479,30,4,37,13,0.014390367323790652
Adv-ALSTM,stocknet,0.5,0.4,std,5,MMM.csv,0.03423946298679048,0.000901038499652381,0.1694151234452533,0.14544048268921314,0.2316856058985011,31,4,38,9,0.01686732653759887
Adv-ALSTM,stocknet,0.5,0.4,std,5,SO.csv,-0.021359668913878308,-0.0005933241364966197,-0.13746762105944346,0.16786329957320972,0.3455551714825698,32,1,36,12,0.014223797372112284
Adv-ALSTM,stocknet,0.5,0.4,std,5,MSFT.csv,0.14542999827772696,0.0036357499569431738,0.20521746093164775,-0.08032285836808332,-0.0927113579240946,30,7,40,14,0.0211168005924134
Adv-ALSTM,stocknet,0.5,0.4,std,5,CSCO.csv,0.05586714781604358,0.0013301701860962756,0.14974595922157186,-0.030693516229065562,-0.04164928344465451,34,5,42,17,0.017518401716279268
Adv-ALSTM,stocknet,0.5,0.4,std,5,HON.csv,0.04924650485199139,0.001262730893640805,0.10493007047103532,0.23710310164304896,0.3767348714449422,32,4,39,9,0.01712029951232948
Adv-ALSTM,stocknet,0.5,0.4,std,5,GD.csv,0.0001826245417545988,4.2470823663860185e-06,0.0008960624853196677,0.060777565861855724,0.1046083857153347,35,4,43,19,0.013587098897657985
Adv-ALSTM,stocknet,0.5,0.4,std,5,C.csv,0.009323506568790729,0.0002071890348620162,0.023699129916486487,0.2116723844326312,0.258581366923017,36,4,45,12,0.01877514443244006
Adv-ALSTM,stocknet,0.5,0.4,std,5,ORCL.csv,0.0022490700577137597,4.997933461586133e-05,0.006114945223537324,0.1368038324621021,0.1785607715320734,34,6,45,13,0.017288798529312345
Adv-ALSTM,stocknet,0.5,0.4,std,5,FB.csv,0.07929698140568792,0.0015548427726605474,0.15655717278756953,-0.1134277158410756,-0.1279179250417107,37,8,51,15,0.017260425127164736
Adv-ALSTM,stocknet,0.5,0.4,std,5,BBL.csv,0.08712791903124212,0.0015558556969864665,0.12692877225515953,-0.03650497197952862,-0.022452779933875698,37,12,56,23,0.028542650839111578
Adv-ALSTM,stocknet,0.5,0.4,std,5,CHTR.csv,0.09141504714303123,0.0021765487415007436,0.2112245391082534,0.16133457474539947,0.18808267312656604,31,7,42,11,0.02078102028333107
Adv-ALSTM,stocknet,0.5,0.4,std,5,BHP.csv,0.06345585865228694,0.0010755230280048633,0.08770715453561931,-0.02545397993180441,-0.016990275788568154,41,12,59,20,0.025158727847205378
Adv-ALSTM,stocknet,0.5,0.4,std,5,BSAC.csv,-0.009380560301518803,-0.00022334667384568577,-0.03534489076095272,0.3478731363877186,0.4841074984109385,34,2,42,12,0.019027599986319595
Adv-ALSTM,stocknet,0.5,0.4,std,5,PCG.csv,0.004886041635422748,0.0001221510408855687,0.02386778500561063,0.060805713910755226,0.10041641517389313,34,3,40,9,0.015215250877418192
Adv-ALSTM,stocknet,0.5,0.4,std,5,UL.csv,0.0394804018043224,0.001067037886603308,0.1727577715799216,-0.0323820034247283,-0.058010324261552226,31,4,37,14,0.015005631687421068
Adv-ALSTM,stocknet,0.5,0.4,std,5,JNJ.csv,0.0300893850803721,0.0008849819141285913,0.3014837445375828,0.04690755788377212,0.10793881639754492,31,3,34,11,0.01246777982166158
Adv-ALSTM,stocknet,0.5,0.4,std,5,UNH.csv,0.062283582535388016,0.001353990924682348,0.17412197392307865,0.15763655478392508,0.1734812931103044,38,5,46,17,0.02005337225286516
Adv-ALSTM,stocknet,0.5,0.4,std,5,DHR.csv,0.050707193067765985,0.001584599783367687,0.26883816287460677,-0.06351277891388754,-0.12313684705108953,27,4,32,12,0.01603798763723474
Adv-ALSTM,stocknet,0.5,0.4,std,5,INTC.csv,-0.04302633642105509,-0.001000612474908258,-0.12384218688226684,0.07433696839179622,0.10829050006889628,31,4,43,9,0.015564356522974943
Adv-ALSTM,stocknet,0.5,0.4,std,5,EXC.csv,-0.0230207937502441,-0.0005115731944498689,-0.06592210183982931,0.05629461447597818,0.07094430970460752,37,3,45,17,0.01762724722763679
Adv-ALSTM,stocknet,0.5,0.4,std,5,SNY.csv,0.025253748921310694,0.0005872964865421092,0.05338738400540098,0.3063201627120992,0.3561496417364679,29,8,43,11,0.02113332162310807
Adv-ALSTM,stocknet,0.5,0.4,std,5,UTX.csv,0.03609210481360504,0.0009254385849642317,0.15205184991892645,0.14739036505025166,0.25622689004611965,32,4,39,12,0.015012787701121166
Adv-ALSTM,stocknet,0.5,0.4,std,5,MRK.csv,-0.03174540677600134,-0.0008579839669189553,-0.10772302101391441,0.03338299647634595,0.04937032865247847,29,3,37,9,0.018186319375141514
Adv-ALSTM,stocknet,0.5,0.4,std,5,KO.csv,-0.009038353033337759,-0.00023785139561415154,-0.059378052176169704,0.003123607721156966,0.006477741500938248,33,2,38,17,0.012446238381806559
Adv-ALSTM,stocknet,0.5,0.4,std,5,TSM.csv,0.050625399342285715,0.0012053666510068028,0.14702727889467,0.1940886337801749,0.2925811798600195,34,5,42,12,0.016334212109280734
Adv-ALSTM,stocknet,0.5,0.4,std,5,HSBC.csv,0.007412139780861304,0.0001764795185919358,0.022128574087246593,0.15321347454396794,0.2585594468472051,32,4,42,9,0.014574259716409172
Adv-ALSTM,stocknet,0.5,0.4,std,5,PICO.csv,0.0017740498123125798,3.2852774302084814e-05,0.001976626619395436,-0.1687385576488277,-0.09583954155825523,44,5,54,22,0.03273939666827286
Adv-ALSTM,stocknet,0.5,0.4,std,5,SLB.csv,-0.003987108215785788,-8.306475449553726e-05,-0.010921181301548682,0.11271048103142114,0.1194079431654574,40,4,48,20,0.01980414897383754
Adv-ALSTM,stocknet,0.5,0.4,std,5,SPLP.csv,0.004932501782151549,0.0001370139383930986,0.021136405021785886,0.10430378444427099,0.17433700985656933,26,5,36,12,0.016872129248032077
Adv-ALSTM,stocknet,0.5,0.4,std,5,LMT.csv,0.012714856811015305,0.00031011845880525135,0.07302007277164096,0.11268552134217293,0.2087211924622432,35,4,41,20,0.013445485532977688
Adv-ALSTM,stocknet,0.5,0.4,std,5,XOM.csv,0.09768576970760987,0.0021236036892958664,0.19642567756457274,0.13151924616397995,0.15092292028179627,34,7,46,16,0.019131650627208306
Adv-ALSTM,stocknet,0.5,0.4,std,5,ABB.csv,-0.0208510531762656,-0.0004964536470539429,-0.05734322433825652,0.2671522103716465,0.5088687786494224,28,6,42,7,0.014043406562376836
Adv-ALSTM,stocknet,0.5,0.4,std,5,AMGN.csv,-0.01925226823420699,-0.00040962272838738275,-0.04049375599209957,0.3608927252843402,0.3957868605058532,36,6,47,11,0.02063517759467536
Adv-ALSTM,stocknet,0.5,0.4,std,5,WMT.csv,0.016344635524235863,0.0004190932185701503,0.10666197184038956,0.13879726799603134,0.16488620638745194,34,3,39,21,0.02185149689970355
Adv-ALSTM,stocknet,0.5,0.4,std,5,BP.csv,0.02581438011394198,0.0005736528914209329,0.08572619306962792,0.3870896267830812,0.4046541976779689,39,3,45,17,0.022961836266112156
Adv-ALSTM,stocknet,0.5,0.4,std,5,CHL.csv,0.022104986506433548,0.0005140694536379895,0.1761101448953502,0.18303859819795634,0.2957084560848776,39,3,43,14,0.014954256800369617
Adv-ALSTM,stocknet,0.5,0.4,std,5,SNP.csv,0.06267649988851037,0.001424465906557054,0.09978164958475802,0.2110632119529182,0.18746844420212816,34,5,44,7,0.026025472374230016
Adv-ALSTM,stocknet,0.5,0.4,std,5,T.csv,0.022992285411354552,0.0006569224403244158,0.07906738999498662,0.08049815079812342,0.1896790828861871,25,5,35,8,0.012278315063132948
Adv-ALSTM,stocknet,0.5,0.4,std,5,CELG.csv,-0.009278698978878489,-0.00018193527409565664,-0.018682748730027784,0.3764269652333152,0.2675137965598761,39,6,51,14,0.02851579736810363
Adv-ALSTM,stocknet,0.5,0.4,std,5,CODI.csv,0.02008525846077681,0.000478220439542305,0.09182599584310541,0.11605336382524628,0.21326981859280045,35,4,42,19,0.01325139537981
Adv-ALSTM,stocknet,0.5,0.4,std,5,MCD.csv,0.00802773653449173,0.000267591217816391,0.049501692011809054,-0.11859907963163616,-0.22161112385869144,23,4,30,12,0.017257442172672152
Adv-ALSTM,stocknet,0.5,0.4,std,5,V.csv,0.08664569881649936,0.0018836021481847688,0.31165761190339714,0.0948341289926978,0.13176539693001696,37,7,46,15,0.015564786100176033
Adv-ALSTM,stocknet,0.5,0.4,std,5,RDS-B.csv,-0.07764328420469802,-0.00152241733734702,-0.11977724548175718,0.10693969997096288,0.0920213254307394,37,5,51,12,0.022884727764874952
Adv-ALSTM,stocknet,0.5,0.4,std,5,PPL.csv,0.01287923626085895,0.00027998339697519456,0.08510581637380711,0.16510683999920633,0.24495463088783997,43,2,46,14,0.015057471456451714
Adv-ALSTM,stocknet,0.5,0.4,std,5,DIS.csv,0.009748620997207004,0.0002321100237430239,0.028760951550170406,0.0029487811933648113,0.004370777305615847,31,7,42,19,0.016063006391034026
Adv-ALSTM,stocknet,0.5,0.4,std,5,WFC.csv,0.026807392468318307,0.000638271249245674,0.14646273683466143,0.16755278589877096,0.28248593070763633,37,3,42,15,0.014617963288119517
Adv-ALSTM,stocknet,0.5,0.4,std,5,MO.csv,-0.04281893811450915,-0.0010979214901156193,-0.2003344289400375,0.03820678302562412,0.06527645177122618,34,1,39,14,0.014900812072290838
Adv-ALSTM,stocknet,0.5,0.4,std,5,BCH.csv,0.037811648268421524,0.0008793406574051517,0.1353348583196241,0.1550445098584845,0.2610647331537441,34,5,43,12,0.014245862241060213
Adv-ALSTM,stocknet,0.5,0.4,std,5,NVS.csv,-0.05739417046068988,-0.0012211525629934018,-0.2543912412718902,-0.07007854971715749,-0.12190105823349033,41,1,47,18,0.012242951319884994
Adv-ALSTM,stocknet,0.5,0.4,std,5,PM.csv,-0.033245760461400015,-0.0008985340665243248,-0.13352026197557465,0.003301327086854147,0.006367798581429726,30,3,37,13,0.013658391934913684
Adv-ALSTM,stocknet,0.5,0.4,std,5,PTR.csv,0.018886441248309172,0.0003433898408783486,0.030780254243197434,0.3873822734301762,0.3101578253031063,39,9,55,10,0.02376864891444589
Adv-ALSTM,stocknet,0.5,0.4,std,5,MDT.csv,0.09971191909922114,0.0026949167324113823,0.36182810663273285,0.15780393141907662,0.2892966836414626,30,7,37,8,0.014808858703250646
Adv-ALSTM,stocknet,0.5,0.4,std,5,NGG.csv,0.026363593977318495,0.0008787864659106165,0.3163950084401908,0.09837146971898153,0.20884003577264526,27,3,30,14,0.016048579149502747
Adv-ALSTM,stocknet,0.5,0.4,std,5,BRK-A.csv,0.034571674383653016,0.0008642918595913254,0.14371317097190608,0.12865815056495794,0.22507436923892493,33,4,40,17,0.014652391249440549
Adv-ALSTM,stocknet,0.5,0.4,std,5,D.csv,-0.03914118856713861,-0.0011860966232466244,-0.15793213220825592,0.1297521575522111,0.2891500512722179,28,2,33,14,0.014095757052942382
Adv-ALSTM,stocknet,0.5,0.4,std,5,PCLN.csv,0.05061679382974006,0.0011503816779486378,0.1301148947421777,0.16484203457895338,0.1738056311400615,33,6,44,15,0.02188172997294946
Adv-ALSTM,stocknet,0.5,0.4,std,5,AAPL.csv,-0.0866491799282353,-0.0018836778245268544,-0.2837124097583562,0.15734064829290392,0.18977009320392185,41,0,46,15,0.018338353754259712
Adv-ALSTM,stocknet,0.5,0.4,std,5,PG.csv,0.023443291971443986,0.0006698083420412568,0.09653600922485603,-0.009787742731025223,-0.0213012957040212,25,5,35,8,0.012824976886418893
Adv-ALSTM,stocknet,0.5,0.4,std,5,BA.csv,0.055826277130836634,0.0012982855146706194,0.24741434217231828,0.09508913099536323,0.13159843331902618,35,6,43,16,0.01675736893067068
Adv-ALSTM,stocknet,0.5,0.4,std,5,BABA.csv,0.2562670324599206,0.005125340649198412,0.3700580898377524,0.2241573377586835,0.17106895830488794,38,10,50,15,0.02575052395538798
Adv-ALSTM,stocknet,0.5,0.4,std,5,CAT.csv,0.0646212840806465,0.00129242568161293,0.136101643201931,0.3660790965071534,0.3965709682840201,37,9,50,14,0.019855736599172894
Adv-ALSTM,stocknet,0.5,0.4,std,5,AMZN.csv,0.08172196139046278,0.001702540862301308,0.20932179362926226,0.15225292442403648,0.16081508757351093,37,7,48,14,0.019000182210854477
Adv-ALSTM,stocknet,0.5,0.4,std,5,UN.csv,0.06472012015291853,0.0016180030038229632,0.30767169928676075,0.10206672789484357,0.16585548811047626,36,4,40,16,0.015516677393217394
Adv-ALSTM,stocknet,0.5,0.4,std,5,PFE.csv,-0.010150468436459998,-0.00025376171091149994,-0.05745211293915524,0.1706720533565673,0.23259280584575706,36,1,40,20,0.018821927861896896
Adv-ALSTM,stocknet,0.5,0.4,std,5,REX.csv,0.04372681370190898,0.0008097558092946107,0.07685534804047917,0.4197176107634648,0.2495066413140049,40,8,54,23,0.03210450212086071
Adv-ALSTM,stocknet,0.5,0.4,std,5,AGFS.csv,0.005961965462289533,0.00011923930924579065,0.006764322398731912,0.7469201207813749,0.2668842786701029,39,6,50,18,0.05783875354289554
Adv-ALSTM,stocknet,0.5,0.4,std,5,IEP.csv,0.014872105207404514,0.00028600202321931757,0.031263893321657694,0.14272814679808835,0.1254691698010015,40,5,52,20,0.022004948697289847
Adv-ALSTM,stocknet,0.5,0.3,std,5,TOT.csv,0.08156049273366675,0.0018967556449689942,0.17069027352443236,0.2307287432575792,0.2931544175208536,33,5,43,12,0.019075518674643403
Adv-ALSTM,stocknet,0.5,0.3,std,5,DUK.csv,0.06761894834276236,0.001779446009020062,0.3517203405057099,0.05046336033902657,0.07744473790933115,31,6,38,13,0.017197584408740498
Adv-ALSTM,stocknet,0.5,0.3,std,5,HRG.csv,0.05238388495768922,0.0011145507437806217,0.12574064405763521,0.20757505986569755,0.2773020256602778,34,7,47,21,0.016309634623036043
Adv-ALSTM,stocknet,0.5,0.3,std,5,ABBV.csv,-0.08537880131128572,-0.0015523418420233769,-0.0861446247185149,0.2594279063172988,0.16824070704939445,39,8,55,18,0.02838660042491638
Adv-ALSTM,stocknet,0.5,0.3,std,5,CVX.csv,-0.019433458604335582,-0.00034093787025150143,-0.02878124669586628,0.15824883384124155,0.13159049203194625,34,9,57,13,0.02109155423133215
Adv-ALSTM,stocknet,0.5,0.3,std,5,JPM.csv,0.08830817649694202,0.0023238993814984742,0.2128699537803846,0.11399240230085413,0.16658055686981274,26,7,38,11,0.018097874020330678
Adv-ALSTM,stocknet,0.5,0.3,std,5,VZ.csv,0.0027620595423493806,6.423394284533443e-05,0.014558404020051804,0.09315871642051957,0.1807403852724923,33,5,43,15,0.012109220447551286
Adv-ALSTM,stocknet,0.5,0.3,std,5,BUD.csv,0.017553562791836147,0.000417941971234194,0.04317600250636606,-0.08304377519897878,-0.1396973916323877,25,8,42,11,0.013606395453754869
Adv-ALSTM,stocknet,0.5,0.3,std,5,CMCSA.csv,0.050510789119532974,0.001295148438962384,0.17968046606357854,0.13443611841780584,0.22805907969382724,29,6,39,10,0.015511951974427552
Adv-ALSTM,stocknet,0.5,0.3,std,5,SRE.csv,0.020274799301655613,0.0004945073000403808,0.05638251554232889,0.08337022662835993,0.12931018366947136,30,5,41,11,0.015856483865778148
Adv-ALSTM,stocknet,0.5,0.3,std,5,PEP.csv,0.05508104732860134,0.0015737442093886097,0.24802135001810025,-0.08178424640453713,-0.1888038930124438,28,5,35,14,0.01236337487930957
Adv-ALSTM,stocknet,0.5,0.3,std,5,BAC.csv,-0.012791335777081948,-0.0002780725168930858,-0.024030941073834047,0.16443346056285602,0.18449898158109626,29,7,46,10,0.019616196448535513
Adv-ALSTM,stocknet,0.5,0.3,std,5,GOOG.csv,0.07777604792445282,0.0017676374528284731,0.22869040082489564,0.25392474727188624,0.32645438491240003,34,7,44,15,0.017938403660825462
Adv-ALSTM,stocknet,0.5,0.3,std,5,TM.csv,0.036045522236726676,0.0008192164144710609,0.1057324530527223,0.0875028890755187,0.15125566278219935,33,7,44,17,0.013223412278750471
Adv-ALSTM,stocknet,0.5,0.3,std,5,MA.csv,0.04124722493335101,0.0010311806233337753,0.15994456820822386,0.21197149357237474,0.3643401780046289,31,6,40,11,0.01541652596864317
Adv-ALSTM,stocknet,0.5,0.3,std,5,NEE.csv,-0.009092590419886417,-0.00023927869526016885,-0.04140986845020841,0.2133692426209492,0.38692437415489067,30,3,38,11,0.015529974336984153
Adv-ALSTM,stocknet,0.5,0.3,std,5,AEP.csv,0.10806776523415071,0.0027709683393371976,0.3573033257414863,0.23630236251930464,0.4078109290075236,25,11,39,14,0.01606243487402411
Adv-ALSTM,stocknet,0.5,0.3,std,5,GE.csv,0.016429624699178098,0.00044404391078859724,0.10661443790783312,-0.14292535394131772,-0.2477958827796741,30,4,37,14,0.01503379001454672
Adv-ALSTM,stocknet,0.5,0.3,std,5,UPS.csv,-0.04904780331986653,-0.001290731666312277,-0.1793485002643847,0.07156231442672459,0.1493162492646772,28,4,38,10,0.01273708499007513
Adv-ALSTM,stocknet,0.5,0.3,std,5,HD.csv,0.02238085271646412,0.000604887911255787,0.09672010549342873,0.02105948956802187,0.03828193984222479,24,8,37,11,0.014390367323790652
Adv-ALSTM,stocknet,0.5,0.3,std,5,MMM.csv,0.04361918646202746,0.0011478733279480912,0.1746661173666936,0.14544048268921314,0.2316856058985011,26,6,38,6,0.01686732653759887
Adv-ALSTM,stocknet,0.5,0.3,std,5,SO.csv,0.011009144893504033,0.00030580958037511205,0.05189960396152763,0.16786329957320972,0.3455551714825698,30,3,36,12,0.014223797372112284
Adv-ALSTM,stocknet,0.5,0.3,std,5,MSFT.csv,0.1591531305040838,0.003978828262602095,0.2201626046799602,-0.08032285836808332,-0.0927113579240946,24,11,40,12,0.0211168005924134
