method,dataset,dropout,total val trading days skipped,total val trading days successful,total val trading days successfuly skipped,ratio of val trading days successfully skipped over total,total val trading days,total val log return,avg val log return,val sharpe ratio,val acc,val mcc,total tes trading days skipped,total tes trading days successful,total tes trading days successfuly skipped,ratio of tes trading days successfully skipped over total,total tes trading days,total tes log return,avg tes log return,tes sharpe ratio,tes acc,tes mcc,run,prob,prob measure,val acc filtered,val mcc filtered,tes acc filtered,tes mcc filtered,val gt acc,tes gt acc
Adv-ALSTM,stocknet,0.5,1580,447,699,0.44240506329113927,2555,-2.42741887991135,-0.0009500660978126614,-0.060463743960418204,51.97651663405088,0.05099313521856975,2061,923,851,0.4129063561377972,3720,4.620632580144085,0.0012421055322967972,0.09456399364771965,57.33870967741935,0.1450124158065286,5,0.1,entr,79.33463796477494,0.5861984880122367,80.21505376344086,0.6402807134670226,100.0,100.0
Adv-ALSTM,stocknet,0.5,1388,539,599,0.4315561959654179,2555,-2.6041464352451427,-0.001019235395399273,-0.060320544004838654,51.97651663405088,0.05099313521856975,1711,1120,698,0.40794856808883695,3720,5.6461443122156805,0.0015177807290902368,0.10598900173200777,57.33870967741935,0.1450124158065286,5,0.0,entr,75.42074363992171,0.5639082180102734,76.1021505376344,0.6056997211803931,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,1.0,std,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.9,std,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.8,std,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.7,std,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.6,std,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.5,std,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,3526,2249,1810,0.5133295519001702,8070,1.7341021730586896,0.000214882549325736,0.014483032831239265,49.13258983890954,0.03808016326438247,3287,2123,1497,0.45543048372376027,7398,2.3316198331766813,0.0003151689420352367,0.02158366890930754,52.89267369559341,0.010486707152203331,1,0.4,std,71.56133828996283,0.5475426086081416,73.1278723979454,0.5672700812237461,100.0,100.0
Adv-ALSTM,kdd17,0.5,2065,2966,1066,0.5162227602905569,8070,1.1101603626276066,0.00013756633985472202,0.008133207210116488,49.13258983890954,0.03808016326438247,1904,2852,843,0.4427521008403361,7398,3.359034425257586,0.0004540462861932395,0.02670268616647494,52.89267369559341,0.010486707152203331,1,0.3,std,62.342007434944236,0.4470270079505199,64.28764530954312,0.46628257846064475,100.0,100.0
Adv-ALSTM,kdd17,0.5,1074,3436,545,0.5074487895716946,8070,0.11863822067202423,1.4701142586372272e-05,0.0008102466894835157,49.13258983890954,0.03808016326438247,1030,3308,425,0.41262135922330095,7398,3.896045126226083,0.0005266349183868725,0.028679876394518976,52.89267369559341,0.010486707152203331,1,0.2,std,55.88599752168525,0.3373850256401411,58.63746958637469,0.3616913990307763,100.0,100.0
Adv-ALSTM,kdd17,0.5,398,3767,200,0.5025125628140703,8070,-0.06039737873563533,-7.4841857169312675e-06,-0.00039343945916044045,49.13258983890954,0.03808016326438247,412,3660,159,0.3859223300970874,7398,4.884596424646748,0.0006602590463161325,0.03428391395272544,52.89267369559341,0.010486707152203331,1,0.1,std,51.61090458488228,0.21310781487507474,55.0419032170857,0.24030079717759825,100.0,100.0
Adv-ALSTM,kdd17,0.5,140,3887,62,0.44285714285714284,8070,-0.5114386581775543,-6.337529841109719e-05,-0.0032748477949998203,49.13258983890954,0.03808016326438247,158,3815,60,0.379746835443038,7398,5.672673283130653,0.0007667847098040893,0.03910425289988088,52.89267369559341,0.010486707152203331,1,0.0,std,49.90086741016109,0.12808278500037615,53.70370370370371,0.15243444976169174,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,1.0,var,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.9,var,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.8,var,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.7,var,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.6,var,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.5,var,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.4,var,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.3,var,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,4691,1702,2428,0.5175868684715412,8070,2.6091983516996873,0.00032332073750925493,0.02522362500488729,49.13258983890954,0.03808016326438247,4326,1575,1988,0.459546925566343,7398,1.5052836198122987,0.00020347169773077842,0.016031958286892238,52.89267369559341,0.010486707152203331,1,0.2,var,79.21933085501858,0.6091396523309613,79.76480129764802,0.6171625089094447,100.0,100.0
Adv-ALSTM,kdd17,0.5,2307,2861,1203,0.5214564369310793,8070,1.6235885063569502,0.00020118816683481415,0.012148932934860107,49.13258983890954,0.03808016326438247,2109,2742,938,0.4447605500237079,7398,2.9063387696908416,0.0003928546593256071,0.02382227050423787,52.89267369559341,0.010486707152203331,1,0.1,var,64.03965303593556,0.46890108499252864,65.57177615571777,0.4845947957445575,100.0,100.0
Adv-ALSTM,kdd17,0.5,140,3887,62,0.44285714285714284,8070,-0.5114386581775543,-6.337529841109719e-05,-0.0032748477949998203,49.13258983890954,0.03808016326438247,158,3815,60,0.379746835443038,7398,5.672673283130653,0.0007667847098040893,0.03910425289988088,52.89267369559341,0.010486707152203331,1,0.0,var,49.90086741016109,0.12808278500037615,53.70370370370371,0.15243444976169174,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,1.0,entr,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.9,entr,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.8,entr,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,8070,0,4105,0.5086741016109045,8070,0.0,0.0,,49.13258983890954,0.03808016326438247,7398,0,3485,0.47107326304406594,7398,0.0,0.0,,52.89267369559341,0.010486707152203331,1,0.7,entr,100.0,0.0,100.0,0.0,100.0,100.0
Adv-ALSTM,kdd17,0.5,4829,1630,2494,0.5164630358252226,8070,2.5652075262388125,0.000317869581937895,0.02525844905088919,49.13258983890954,0.03808016326438247,4456,1496,2039,0.45758527827648116,7398,1.1831271592002706,0.00015992527158695195,0.012899922407774383,52.89267369559341,0.010486707152203331,1,0.6,entr,80.03717472118959,0.6141012136863226,80.45417680454176,0.6196086200454882,100.0,100.0
Adv-ALSTM,kdd17,0.5,3526,2249,1810,0.5133295519001702,8070,1.7341021730586896,0.000214882549325736,0.014483032831239265,49.13258983890954,0.03808016326438247,3287,2123,1497,0.45543048372376027,7398,2.3316198331766813,0.0003151689420352367,0.02158366890930754,52.89267369559341,0.010486707152203331,1,0.5,entr,71.56133828996283,0.5475426086081416,73.1278723979454,0.5672700812237461,100.0,100.0
Adv-ALSTM,kdd17,0.5,2658,2682,1375,0.5173062452972159,8070,1.3651349224636078,0.00016916170042919552,0.010502265234370613,49.13258983890954,0.03808016326438247,2467,2555,1109,0.4495338467774625,7398,2.9122154944406278,0.0003936490260125206,0.024790126989779976,52.89267369559341,0.010486707152203331,1,0.4,entr,66.17100371747212,0.4944406715040951,67.88321167883211,0.5137540886656395,100.0,100.0
Adv-ALSTM,kdd17,0.5,1899,3046,980,0.516061084781464,8070,1.051979380266502,0.00013035680052868675,0.007632136960211929,49.13258983890954,0.03808016326438247,1748,2917,752,0.4302059496567506,7398,2.6911895506124544,0.00036377258050992897,0.021087215602682105,52.89267369559341,0.010486707152203331,1,0.3,entr,61.276332094175956,0.4319414116565275,63.057583130575836,0.4487735298169844,100.0,100.0
Adv-ALSTM,kdd17,0.5,1275,3335,645,0.5058823529411764,8070,0.21304299592252318,2.639937991604996e-05,0.0014735623062260535,49.13258983890954,0.03808016326438247,1193,3222,502,0.42078792958927075,7398,3.4859996944536533,0.00047120839341087504,0.026055658402163492,52.89267369559341,0.010486707152203331,1,0.2,entr,57.125154894671624,0.3635367240342521,59.678291430116246,0.3851517291348022,100.0,100.0
Adv-ALSTM,kdd17,0.5,638,3646,319,0.5,8070,-0.07284557309850503,-9.026712899443003e-06,-0.00048350714986120736,49.13258983890954,0.03808016326438247,640,3530,257,0.4015625,7398,4.482177237733319,0.0006058633735784427,0.03197269671184046,52.89267369559341,0.010486707152203331,1,0.1,entr,53.08550185873606,0.2659856836386347,56.36658556366586,0.2939848925690881,100.0,100.0
Adv-ALSTM,kdd17,0.5,140,3887,62,0.44285714285714284,8070,-0.5114386581775543,-6.337529841109719e-05,-0.0032748477949998203,49.13258983890954,0.03808016326438247,158,3815,60,0.379746835443038,7398,5.672673283130653,0.0007667847098040893,0.03910425289988088,52.89267369559341,0.010486707152203331,1,0.0,entr,49.90086741016109,0.12808278500037615,53.70370370370371,0.15243444976169174,100.0,100.0
