method,dataset,dropout,prob,prob measure,run,ticker filename,total log return,avg log return,sharpe ratio,best benchmark log return,best benchmark sharpe ratio,total trading days skipped,total trading days successful,total trading days,total trading days correctly skipped,std log return before action
Adv-ALSTM,stocknet,0.5,0.9,entr,5,WFC.csv,0.1130162897665665,0.002690864042061107,0.1904865603048536,0.0520870136737635,0.08653406081051941,1,18,42,1,0.01434837592979513
Adv-ALSTM,stocknet,0.5,0.9,entr,5,SLB.csv,0.12775299920641756,0.0026615208168003657,0.13653629026405528,0.06248130707299272,0.06629859702465768,1,21,48,1,0.019663644530679102
Adv-ALSTM,stocknet,0.5,0.9,entr,5,KO.csv,-0.03195844449560732,-0.0008410116972528243,-0.06678703082931972,-0.08458524403944277,-0.17924974153293946,1,21,38,1,0.012420644712347502
Adv-ALSTM,stocknet,0.5,0.9,entr,5,TM.csv,-0.0034839241190245743,-7.918009361419487e-05,-0.006068797038988893,0.03730489597557595,0.0651226201344197,1,23,44,1,0.013014211298011075
Adv-ALSTM,stocknet,0.5,0.9,entr,5,ORCL.csv,0.044100257674669255,0.0009800057261037613,0.055832728779275004,0.18929894051235807,0.2466081375149145,1,24,45,1,0.017579999232490862
Adv-ALSTM,stocknet,0.5,0.9,entr,5,UTX.csv,0.1724394020357888,0.00442152312912279,0.30161006723558076,0.13492297159150834,0.2318314348492637,1,22,39,1,0.015149071062115898
Adv-ALSTM,stocknet,0.5,0.9,entr,5,SO.csv,0.09697942795691811,0.002693872998803281,0.18357112905158302,-0.02147037669597309,-0.03998731023812499,1,21,36,1,0.014798741125700926
Adv-ALSTM,stocknet,0.5,0.9,entr,5,MSFT.csv,0.23255977930644273,0.0058139944826610685,0.2777583120775296,-0.06499634389894926,-0.07494319710222433,1,21,40,1,0.020986241678340168
Adv-ALSTM,stocknet,0.5,0.9,entr,5,PCG.csv,0.208825990247815,0.005220649756195375,0.37676106171547635,-0.18566656060097766,-0.32998240606728063,1,20,40,1,0.014827949125189017
Adv-ALSTM,stocknet,0.5,0.9,entr,5,HRG.csv,-0.12708458641612289,-0.002703927370555806,-0.15811042651922497,0.0857416061099544,0.10593960292184793,1,24,47,1,0.017106891911081185
Adv-ALSTM,stocknet,0.5,0.9,entr,5,PFE.csv,-0.09259999008586636,-0.002314999752146659,-0.1218275591750649,-0.08344766825015412,-0.10962978652221776,1,17,40,1,0.019138420785290947
